Simulated by ISING, VERSION 1
filename = result_of_ISING_0.6
step = 1500000
mutual_coefficient = 1
temperature = 0.6
STEP	MAGNETISM	ENERGY	1ST_STD_ERROR	2ND_STD_ERROR
685	4395	-6417	0	0
686	4395	-6417	0	0
687	4393	-6419	0	0
688	4393	-6419	0	0
689	4391	-6421	0	0
690	4389	-6427	0	0
691	4389	-6427	0	0
692	4387	-6431	0	0
693	4385	-6433	0	0
694	4385	-6433	0	0
695	4385	-6433	0	0
696	4385	-6433	0	0
697	4385	-6433	0	0
698	4385	-6433	0	0
699	4385	-6433	0	0
700	4385	-6433	0	0
701	4383	-6439	0	0
702	4381	-6439	0	0
703	4379	-6443	0	0
704	4377	-6447	0	0
705	4375	-6449	0	0
706	4373	-6453	0	0
707	4373	-6453	0	0
708	4371	-6459	0	0
709	4371	-6459	0	0
710	4371	-6459	0	0
711	4371	-6459	0	0
712	4371	-6459	0	0
713	4369	-6465	0	0
714	4369	-6465	0	0
715	4369	-6465	0	0
716	4367	-6471	0	0
717	4365	-6475	0	0
718	4367	-6473	0	0
719	4367	-6473	0	0
720	4367	-6473	0	0
721	4365	-6479	0	0
722	4363	-6479	0	0
723	4363	-6479	0	0
724	4363	-6479	0	0
725	4363	-6479	0	0
726	4361	-6481	0	0
727	4361	-6481	0	0
728	4359	-6485	0	0
729	4359	-6485	0	0
730	4359	-6485	0	0
731	4359	-6485	0	0
732	4357	-6489	0	0
733	4357	-6489	0	0
734	4355	-6493	0	0
735	4353	-6493	0	0
736	4353	-6493	0	0
737	4351	-6501	0	0
738	4349	-6505	0	0
739	4349	-6505	0	0
740	4347	-6507	0	0
741	4345	-6511	0	0
742	4343	-6513	0	0
743	4343	-6513	0	0
744	4343	-6513	0	0
745	4343	-6513	0	0
746	4343	-6513	0	0
747	4341	-6513	0	0
748	4341	-6513	0	0
749	4339	-6515	0	0
750	4339	-6515	0	0
751	4337	-6519	0	0
752	4339	-6519	0	0
753	4339	-6519	0	0
754	4339	-6519	0	0
755	4337	-6523	0	0
756	4335	-6527	0	0
757	4335	-6527	0	0
758	4335	-6527	0	0
759	4333	-6533	0	0
760	4333	-6533	0	0
761	4331	-6541	0	0
762	4329	-6547	0	0
763	4327	-6551	0	0
764	4325	-6553	0	0
765	4325	-6553	0	0
766	4325	-6553	0	0
767	4323	-6553	0	0
768	4323	-6553	0	0
769	4323	-6553	0	0
770	4323	-6553	0	0
771	4321	-6555	0	0
772	4321	-6555	0	0
773	4321	-6555	0	0
774	4321	-6555	0	0
775	4319	-6557	0	0
776	4319	-6557	0	0
777	4319	-6557	0	0
778	4317	-6559	0	0
779	4317	-6559	0	0
780	4317	-6559	0	0
781	4317	-6559	0	0
782	4315	-6563	0	0
783	4315	-6563	0	0
784	4315	-6563	0	0
785	4315	-6563	0	0
786	4315	-6563	0	0
787	4315	-6563	0	0
788	4315	-6563	0	0
789	4313	-6565	0	0
790	4313	-6565	0	0
791	4311	-6571	0	0
792	4311	-6571	0	0
793	4311	-6571	0	0
794	4311	-6571	0	0
795	4311	-6571	0	0
796	4311	-6571	0	0
797	4311	-6571	0	0
798	4311	-6571	0	0
799	4313	-6567	0	0
800	4311	-6571	0	0
801	4309	-6579	0	0
802	4307	-6583	0	0
803	4307	-6583	0	0
804	4305	-6585	0	0
805	4305	-6585	0	0
806	4305	-6585	0	0
807	4305	-6585	0	0
808	4305	-6585	0	0
809	4305	-6585	0	0
810	4305	-6585	0	0
811	4303	-6589	0	0
812	4301	-6591	0	0
813	4299	-6593	0	0
814	4299	-6593	0	0
815	4299	-6593	0	0
816	4299	-6593	0	0
817	4299	-6593	0	0
818	4299	-6593	0	0
819	4297	-6601	0	0
820	4295	-6605	0	0
821	4293	-6611	0	0
822	4293	-6611	0	0
823	4291	-6615	0	0
824	4291	-6615	0	0
825	4289	-6617	0	0
826	4289	-6617	0	0
